key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,4,FF,,0,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-28,113,1,0,0,response7disk,5,18,-17,6,1,0,0,rectangle,-17,6,1,0,0,7,6,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-17,6,1,0,0,0,17,17,18,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,2,1.6851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-81,-26,1,0,0,response5disk,1,19,-21,-3,1,0,0,rectangle,-21,-3,1,0,0,7,2,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-21,-3,1,0,0,0,18,18,39,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,0,1.1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-44,101,1,0,0,response7disk,4,20,-7,-5,1,0,0,rectangle,-7,-5,1,0,0,7,7,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-7,-5,1,0,0,0,19,19,38,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,1,1.9692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-75,27,1,0,0,response7disk,7,21,0,-1,1,0,0,rectangle,0,-1,1,0,0,7,1,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",0,-1,1,0,0,0,20,20,43,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,3,1.7191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-49,-72,1,0,0,response5disk,1,22,5,4,1,0,0,rectangle,5,4,1,0,0,7,7,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",5,4,1,0,0,0,21,21,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,3,2.1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-41,-90,1,0,0,response5disk,2,23,-7,4,1,0,0,rectangle,-7,4,1,0,0,7,0,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-7,4,1,0,0,0,22,22,35,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,7,1.1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,23,85,1,0,0,response1disk,7,24,-15,3,1,0,0,rectangle,-15,3,1,0,0,7,4,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-15,3,1,0,0,0,23,23,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,1,1.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-76,49,1,0,0,response7disk,5,25,-14,9,1,0,0,rectangle,-14,9,1,0,0,7,5,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-14,9,1,0,0,0,24,24,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,2,1.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-80,-31,1,0,0,response5disk,3,26,1,13,1,0,0,rectangle,1,13,1,0,0,7,6,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",1,13,1,0,0,0,25,25,24,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,2,1.6197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b560763faf2c5262ecde22,60cc8f0a296475826be17252,2021-06-18_13h19.22.346,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0276127,60cc862d586bafd4cd2fa98a,,,,,,-79,-47,1,0,0,response5disk,2,27,-13,9,1,0,0,rectangle,-13,9,1,0,0,7,1,"[306,278,135,190,44,127,121,323,110,66,180,204,50,56,155,233,181,5,191,295]",-13,9,1,0,0,0,26,26,33,1,,,,,,,,,,,,,,,,,,,,,,,
