key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,2,FF,,0,2.0177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-31,109.5,1,0,0,response7disk,5,14,2,4.5,1,0,0,rectangle,-46,-61.5,1,0,0,3,3,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-6,0.5,1,0,0,0,13,13,19,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,0,1.6006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-28,97.5,1,0,0,response7disk,2,15,7,0.5,1,0,0,rectangle,7,0.5,1,0,0,3,1,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",7,0.5,1,0,0,0,14,14,35,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,0,1.1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-47,94.5,1,0,0,response7disk,5,16,-8,1.5,1,0,0,rectangle,-8,1.5,1,0,0,3,7,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-8,1.5,1,0,0,0,15,15,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,7,1.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,45,107.5,1,0,0,response1disk,3,17,8,6.5,1,0,0,rectangle,8,6.5,1,0,0,3,7,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",8,6.5,1,0,0,0,16,16,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,0,1.2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-38,103.5,1,0,0,response7disk,4,18,-5,-0.5,1,0,0,rectangle,-5,-0.5,1,0,0,3,5,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-5,-0.5,1,0,0,0,17,17,27,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,7,1.3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,29,98.5,1,0,0,response1disk,7,19,-2,-5.5,1,0,0,rectangle,-2,-5.5,1,0,0,3,6,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-2,-5.5,1,0,0,0,18,18,16,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,0,1.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-44,104.5,1,0,0,response7disk,1,20,-6,-1.5,1,0,0,rectangle,-6,-1.5,1,0,0,3,6,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-6,-1.5,1,0,0,0,19,19,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,0,1.3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-35,94.5,1,0,0,response7disk,2,21,-5,-0.5,1,0,0,rectangle,-5,-0.5,1,0,0,3,2,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-5,-0.5,1,0,0,0,20,20,11,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,7,1.1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,42,94.5,1,0,0,response1disk,7,22,10,8.5,1,0,0,rectangle,10,8.5,1,0,0,3,3,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",10,8.5,1,0,0,0,21,21,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,0,1.3686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c8a67b5e4e431949787593,60cc91609d8216c1d64c6bb1,2021-06-18_14h29.18.384,FlowerSimilarity_Experiment,2021.1.2,Win32,59.94485074,60cc862d586bafd4cd2fa98a,,,,,,-30,88.5,1,0,0,response7disk,4,23,-14,-9.5,1,0,0,rectangle,-14,-9.5,1,0,0,3,6,"[306,317,81,119,193,229,204,63,222,14,201,121,259,113,126,169,98,102,221,254]",-14,-9.5,1,0,0,0,22,22,5,1,,,,,,,,,,,,,,,,,,,,,,,
