key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,6,FF,,0,1.1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,-52,120,1,0,0,response7disk,4,17,-17,19,1,0,0,rectangle,-17,19,1,0,0,,1,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",-17,19,1,0,0,0,16,16,23,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,0,0.8835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,-48,110,1,0,0,response7disk,5,18,-2,-2,1,0,0,rectangle,-44,-94,1,0,0,3,3,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",5,5,1,0,0,0,17,17,47,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,0,0.8019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,-54,116,1,0,0,response7disk,1,19,-2,-14,1,0,0,rectangle,-2,-14,1,0,0,3,5,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",-2,-14,1,0,0,0,18,18,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,7,1.1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,54,131,1,0,0,response1disk,4,20,15,-8,1,0,0,rectangle,15,-8,1,0,0,3,1,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",15,-8,1,0,0,0,19,19,37,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,6,1.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,143,51,1,0,0,response1disk,5,21,-3,1,1,0,0,rectangle,-3,1,1,0,0,3,0,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",-3,1,1,0,0,0,20,20,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,4,0.8029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,23,-109,1,0,0,response3disk,4,22,15,-6,1,0,0,rectangle,15,-6,1,0,0,3,0,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",15,-6,1,0,0,0,21,21,26,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,7,1.2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,72,103,1,0,0,response1disk,7,23,18,-8,1,0,0,rectangle,18,-8,1,0,0,3,4,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",18,-8,1,0,0,0,22,22,29,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,0,0.5688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,-57,113,1,0,0,response7disk,2,24,-14,7,1,0,0,rectangle,-14,7,1,0,0,3,6,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",-14,7,1,0,0,0,23,23,31,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,7,0.6838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,30,108,1,0,0,response1disk,2,25,25,6,1,0,0,rectangle,25,6,1,0,0,3,2,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",25,6,1,0,0,0,24,24,44,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,3,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc889d5bbfb9535a13f18f,60cc8a9c94786ad3a166c87c,2021-06-18_12h59.38.656,FlowerSimilarity_Experiment,2021.1.2,Win32,60.0024001,60cc862d586bafd4cd2fa98a,,,,,,-53,-95,1,0,0,response5disk,7,26,-3,0,1,0,0,rectangle,-3,0,1,0,0,3,0,"[251,18,149,161,252,110,236,204,276,204,259,130,119,150,267,66,227,89,137,98]",-3,0,1,0,0,0,25,25,8,1,,,,,,,,,,,,,,,,,,,,,,,
