key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,5,FF,,0,1.2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,-47,124,1,0,0,response7disk,1,14,11,6,1,0,0,rectangle,11,6,1,0,0,,5,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",11,6,1,0,0,0,13,13,45,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,7,1.4343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,54,125,1,0,0,response1disk,3,15,4,-4,1,0,0,rectangle,4,-4,1,0,0,,2,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",4,-4,1,0,0,0,14,14,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,0,1.1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,-41,111,1,0,0,response7disk,6,16,2,12,1,0,0,rectangle,-107,-63,1,0,0,,2,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",9,10,1,0,0,0,15,15,17,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,4,6.3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,90,-126,1,0,0,response3disk,2,17,8,4,1,0,0,rectangle,8,4,1,0,0,,1,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",8,4,1,0,0,0,16,16,33,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,3,1.8829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,-55,-134,1,0,0,response5disk,3,18,-7,-10,1,0,0,rectangle,-7,-10,1,0,0,,5,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",-7,-10,1,0,0,0,17,17,34,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,0,1.6669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,-52,102,1,0,0,response7disk,2,19,2,-16,1,0,0,rectangle,2,-16,1,0,0,,1,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",2,-16,1,0,0,0,18,18,31,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,5,3.5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,110,-75,1,0,0,response3disk,4,20,27,10,1,0,0,rectangle,27,10,1,0,0,,4,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",27,10,1,0,0,0,19,19,48,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,7,1.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,61,134,1,0,0,response1disk,5,21,6,-6,1,0,0,rectangle,6,-6,1,0,0,,6,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",6,-6,1,0,0,0,20,20,22,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,7,1.3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,55,118,1,0,0,response1disk,1,22,11,-9,1,0,0,rectangle,11,-9,1,0,0,,5,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",11,-9,1,0,0,0,21,21,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,FF,,3,2.3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b878b37eb692600011995d3,60cc916a519ddbd1849fa668,2021-06-18_13h28.46.623,FlowerSimilarity_Experiment,2021.1.2,Win32,59.97720866,60cc862d586bafd4cd2fa98a,,,,,,-44,-141,1,0,0,response5disk,5,23,7,17,1,0,0,rectangle,7,17,1,0,0,,3,"[196,250,129,261,259,237,321,56,117,291,16,77,314,296,85,29,247,169,294,177]",7,17,1,0,0,0,22,22,2,1,,,,,,,,,,,,,,,,,,,,,,,
