key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,7,FF,,5,0.541145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,32.58056641,-18.22717285,0,0,1,response3disk,1,14,-11.94317627,-11.04730225,1,0,1,rectangle,66.61694336,42.0357666,1,0,1,6,6,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-22.83044434,-11.77062988,1,0,1,0,13,13,4,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,3,1.252425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,-50.81054688,-123.0533447,1,0,1,response5disk,5,15,7.468383789,-9.537902832,1,0,1,rectangle,7.468383789,-9.537902832,1,0,1,6,1,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",7.468383789,-9.537902832,1,0,1,0,14,14,19,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,0,2.569085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,-70.83911133,80.68386841,1,0,1,response7disk,6,16,-28.38623047,-1.411376953,1,0,1,rectangle,-28.38623047,-1.411376953,1,0,1,6,3,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-28.38623047,-1.411376953,1,0,1,0,15,15,25,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,0,2.470185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,-51.97302246,99.8302002,1,0,1,response7disk,6,17,-12.0647583,-8.882080078,1,0,1,rectangle,-12.0647583,-8.882080078,1,0,1,6,1,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-12.0647583,-8.882080078,1,0,1,0,16,16,21,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,7,1.085035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,54.09643555,91.74505615,1,0,1,response1disk,2,18,21.5345459,-5.642578125,1,0,1,rectangle,21.5345459,-5.642578125,1,0,1,6,5,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",21.5345459,-5.642578125,1,0,1,0,17,17,44,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,5,2.552435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,88.77392578,-52.99047852,1,0,1,response3disk,4,19,-19.56921387,4.564086914,1,0,1,rectangle,-19.56921387,4.564086914,1,0,1,6,1,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",-19.56921387,4.564086914,1,0,1,0,18,18,38,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,4,1.267825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,26.84417725,-87.5567627,1,0,1,response3disk,7,20,10.88031006,-16.34838867,1,0,1,rectangle,10.88031006,-16.34838867,1,0,1,6,4,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",10.88031006,-16.34838867,1,0,1,0,19,19,8,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,7,0.94985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,53.77923584,91.37167358,1,0,1,response1disk,3,21,33.42584229,2.447021484,1,0,1,rectangle,33.42584229,2.447021484,1,0,1,6,5,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",33.42584229,2.447021484,1,0,1,0,20,20,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,5,1.842315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,91.36157227,-41.60211182,1,0,1,response3disk,1,22,3.741027832,10.32171631,1,0,1,rectangle,3.741027832,10.32171631,1,0,1,6,7,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",3.741027832,10.32171631,1,0,1,0,21,21,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,7,0.98365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607a51b65477bb1614145a9c,60cc88e9cc21b78536cf56ad,2021-06-18_07h52.26.227,FlowerSimilarity_Experiment,2021.1.2,MacIntel,59.94125757,60cc862d586bafd4cd2fa98a,,,,,,30.14562988,86.74050903,1,0,1,response1disk,5,23,6.69152832,-6.996032715,1,0,1,rectangle,6.69152832,-6.996032715,1,0,1,6,5,"[166,279,168,210,93,74,168,68,318,133,69,66,14,207,252,13,284,141,160,61]",6.69152832,-6.996032715,1,0,1,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,
