key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,2,FF,,5,1.8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,175,-111,1,0,0,response3disk,4,14,22,-2,1,0,0,rectangle,22,-2,1,0,0,,1,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",22,-2,1,0,0,0,13,13,38,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,3,2.6961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,-106,-167,1,0,0,response5disk,4,15,51,2,1,0,0,rectangle,51,2,1,0,0,,4,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",51,2,1,0,0,0,14,14,26,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,3,FF,,4,1.4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,86,-170,1,0,0,response3disk,1,16,43,0,1,0,0,rectangle,43,0,1,0,0,,6,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",43,0,1,0,0,0,15,15,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,5,1.6817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,159,-76,1,0,0,response3disk,7,17,30,-5,1,0,0,rectangle,30,-5,1,0,0,,7,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",30,-5,1,0,0,0,16,16,32,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5,FF,,6,1.1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,170,81,1,0,0,response1disk,1,18,-27,-14,1,0,0,rectangle,-27,-14,1,0,0,,6,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",-27,-14,1,0,0,0,17,17,45,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,4,1.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,66,-170,1,0,0,response3disk,5,19,7,-1,1,0,0,rectangle,7,-1,1,0,0,,0,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",7,-1,1,0,0,0,18,18,14,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,4,FF,,3,1.9803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,-65,-154,1,0,0,response5disk,3,20,39,4,1,0,0,rectangle,39,4,1,0,0,,5,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",39,4,1,0,0,0,19,19,34,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,7,FF,,4,1.9805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,84,-158,1,0,0,response3disk,2,21,20,8,1,0,0,rectangle,20,8,1,0,0,,0,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",20,8,1,0,0,0,20,20,12,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,FF,,4,1.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,71,-168,1,0,0,response3disk,1,22,30,23,1,0,0,rectangle,30,23,1,0,0,,1,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",30,23,1,0,0,0,21,21,42,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6,FF,,7,0.8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cc81b1d06f5fb9e934ed3d,60cc87829e4a92f4cdbab031,2021-06-18_13h46.25.603,FlowerSimilarity_Experiment,2021.1.2,Win32,144.092219,60cc862d586bafd4cd2fa98a,,,,,,85,160,1,0,0,response1disk,6,23,10,-5,1,0,0,rectangle,10,-5,1,0,0,,7,"[179,247,233,24,150,182,298,174,76,193,305,160,181,299,197,271,106,323,311,124]",10,-5,1,0,0,0,22,22,46,1,,,,,,,,,,,,,,,,,,,,,,,
